Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Richie James,SFO,0,0,,0,0,1,9,9.0,0,9
Trent Taylor,SFO,0,0,,0,0,1,14,14.0,0,14
Jerick McKinnon,SFO,1,23,23.0,0,23,0,0,,0,0
CeeDee Lamb,DAL,1,47,47.0,1,47,1,16,16.0,0,16
Cedrick Wilson Jr.,DAL,0,0,,0,0,1,10,10.0,0,10
Rico Dowdle,DAL,3,88,29.3,0,33,0,0,,0,0
Tony Pollard,DAL,1,20,20.0,0,20,0,0,,0,0
