Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Parris Campbell,IND,2,62,31.0,0,36,0,0,,0,0
Zach Pascal,IND,2,55,27.5,0,31,0,0,,0,0
Chester Rogers,IND,1,4,4.0,0,4,0,0,,0,0
Ryan Switzer,PIT,2,40,20.0,0,22,1,0,0.0,0,0
