Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Austin Seibert,NYJ,1,1,1,1,0,0,,0
Thomas Morstead,NYJ,,,,,5,241,48.2,58
Brandon Aubrey,DAL,1,1,5,5,0,0,,0
Bryan Anger,DAL,,,,,3,155,51.7,55
