Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Nick Folk,NWE,1,2,4,4,0,0,,0
Jake Bailey,NWE,,,,,5,219,43.8,60
Thomas Morstead,NYJ,,,,,1,45,45.0,45
Matt Ammendola,NYJ,,,2,3,0,0,,0
