Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
DeAndre Carter,LAC,0,0,,0,0,3,25,8.3,0,16
Dallis Flowers,IND,3,84,28.0,0,31,0,0,,0,0
