Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Tyreek Hill,KAN,0,0,,0,0,2,10,5.0,0,9
Akeem Hunt,KAN,2,66,33.0,0,42,0,0,,0,0
Travis Benjamin,LAC,0,0,,0,0,3,12,4.0,0,9
Desmond King,LAC,3,64,21.3,0,25,0,0,,0,0
