Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Josh Lambo,JAX,2,2,4,4,0,0,,0
Logan Cooke,JAX,,,,,6,273,45.5,59
Brandon McManus,DEN,3,3,1,1,0,0,,0
Colby Wadman,DEN,,,,,6,271,45.2,60
