Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Myers,SEA,1,1,1,1,0,0,,0
Michael Dickson,SEA,,,,,6,297,49.5,59
Matt Gay,LAR,2,2,2,2,0,0,,0
Johnny Hekker,LAR,,,,,3,130,43.3,51
