Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
C.J. Board,TEN,3,62,20.7,0,22,4,42,10.5,0,19
Britain Covey,PHI,0,0,,0,0,6,105,17.5,0,27
Boston Scott,PHI,2,37,18.5,0,26,0,0,,0,0
