Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Mason Crosby,GNB,5,5,2,2,0,0,,0
JK Scott,GNB,,,,,1,40,40.0,40
Dan Bailey,MIN,1,1,1,1,0,0,,0
Britton Colquitt,MIN,,,,,2,80,40.0,40
