Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Myers,SEA,1,3,2,2,0,0,,0
Michael Dickson,SEA,,,,,4,169,42.3,48
Ka'imi Fairbairn,HOU,1,1,2,2,0,0,,0
Cameron Johnston,HOU,,,,,5,229,45.8,58
