Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Nyheim Hines,IND,1,16,16.0,0,16,0,0,,0,0
Byron Murphy,ARI,0,0,,0,0,1,48,48.0,0,48
Greg Dortch,ARI,3,65,21.7,0,31,0,0,,0,0
Jonathan Ward,ARI,1,16,16.0,0,16,0,0,,0,0
