Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Adam Vinatieri,IND,1,1,4,4,0,0,,0
Rigoberto Sanchez,IND,,,,,3,123,41.0,49
Harrison Butker,KAN,1,1,2,2,0,0,,0
Dustin Colquitt,KAN,,,,,4,155,38.8,43
