Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jake Elliott,PHI,1,1,1,1,0,0,,
Donnie Jones,PHI,,,,,3,123,41.0,45
Blair Walsh,SEA,3,3,1,1,0,0,,
Jon Ryan,SEA,,,,,5,199,39.8,45
