Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Graham Gano,CAR,1,2,,1,0,0,,
Michael Palardy,CAR,,,,,5,222,44.4,52
Matt Prater,DET,2,2,2,2,0,0,,
Sam Martin,DET,,,,,6,281,46.8,55
