Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ryan Stonehouse,TEN,,,,,3,107,35.7,62
Nick Folk,TEN,,,5,5,0,0,,0
Blake Grupe,NOR,1,1,3,3,0,0,,0
Lou Hedley,NOR,,,,,5,241,48.2,52
