Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Zane Gonzalez,CLE,,2,2,4,0,0,,
Britton Colquitt,CLE,,,,,3,118,39.3,46
Wil Lutz,NOR,1,1,2,3,0,0,,0
Thomas Morstead,NOR,,,,,4,179,44.8,56
