Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Michael Badgley,LAC,4,4,1,2,0,0,,0
Ty Long,LAC,,,,,3,160,53.3,61
Ryan Succop,TAM,5,5,1,2,0,0,,0
Bradley Pinion,TAM,,,,,3,171,57.0,58
