Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Wil Lutz,DEN,2,2,1,1,0,0,,0
Riley Dixon,DEN,,,,,5,259,51.8,56
Michael Badgley,DET,6,6,,,0,0,,0
Jack Fox,DET,,,,,4,141,35.3,48
