Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Boston Scott,PHI,0,0,,0,0,1,8,8.0,0,8
Miles Sanders,PHI,2,37,18.5,0,22,0,0,,0,0
Tavon Austin,DAL,0,0,,0,0,1,6,6.0,0,6
Randall Cobb,DAL,0,0,,0,0,1,6,6.0,0,6
