Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Randy Bullock,CIN,2,2,,,0,0,,
Kevin Huber,CIN,,,,,5,250,50.0,58
Chris Boswell,PIT,2,2,5,5,0,0,,
Jordan Berry,PIT,,,,,2,90,45.0,51
