Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Tyler Bass,BUF,3,3,1,1,0,0,,0
Sam Martin,BUF,,,,,3,136,45.3,54
Nick Folk,NWE,1,1,1,2,0,0,,0
Michael Palardy,NWE,,,,,6,251,41.8,50
