Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Giorgio Tavecchio,OAK,2,2,,,0,0,,
Marquette King,OAK,,,,,4,153,38.3,51
Stephen Hauschka,BUF,4,4,2,2,0,0,,
Colton Schmidt,BUF,,,,,5,226,45.2,55
