Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Corey Bojorquez,BUF,,,,,4,185,46.3,51
Stephen Hauschka,BUF,,,1,1,0,0,,
Adam Vinatieri,IND,2,4,1,1,0,0,,
Rigoberto Sanchez,IND,,,,,4,188,47.0,61
