Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Sanders,MIA,2,2,,,0,0,,0
Matt Haack,MIA,,,,,2,93,46.5,58
Chris Boswell,PIT,3,3,2,3,0,0,,0
Jordan Berry,PIT,,,,,3,140,46.7,49
