Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cairo Santos,CHI,1,1,3,3,0,0,,0
Trenton Gill,CHI,,,,,2,112,56.0,60
Greg Joseph,MIN,3,3,,2,0,0,,0
Ryan Wright,MIN,,,,,1,15,15.0,15
