Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chris Boswell,PIT,3,3,1,1,0,0,,0
Jordan Berry,PIT,,,,,4,185,46.3,59
Chase McLaughlin,LAC,2,2,1,2,0,0,,0
Ty Long,LAC,,,,,3,128,42.7,44
