Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Drew Kaser,LAC,1,3,,,0,0,,
Nick Novak,LAC,,1,1,2,0,0,,
Chris Jones,DAL,,,,,5,208,41.6,57
