Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Justin Tucker,BAL,4,4,1,1,0,0,,0
Sam Koch,BAL,,,,,2,102,51.0,60
Austin Seibert,CLE,,1,1,1,0,0,,0
Jamie Gillan,CLE,,,,,5,220,44.0,50
