Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Adam Vinatieri,IND,1,1,1,1,0,0,,
Rigoberto Sanchez,IND,,,,,6,250,41.7,61
Blair Walsh,SEA,5,5,1,2,0,0,,
Jon Ryan,SEA,,,,,1,35,35.0,35
