Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brad Wing,NYG,,,,,6,269,44.8,55
Aldrick Rosas,NYG,,,1,1,0,0,,
Dan Bailey,DAL,1,1,4,4,0,0,,
Chris Jones,DAL,,,,,4,139,34.8,40
