Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Russell Wilson,DEN,24,29,193,2,0,4,15,30,117.4,9,30,0,10,0,0,0,0,0,0,0
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,21,79,0,11,4,4,31,1,18,0,0
Samaje Perine,DEN,0,0,0,0,0,0,0,0,,1,8,0,8,3,3,35,0,18,0,0
Jaleel McLaughlin,DEN,0,0,0,0,0,0,0,0,,6,8,0,5,2,2,4,0,3,0,0
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,53,1,30,1,1
Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,35,0,19,0,0
Adam Trautman,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,9,0,0
Lil'Jordan Humphrey,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
Chris Manhertz,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Lucas Krull,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Marvin Mims,DEN,0,0,0,0,0,0,0,0,,1,-3,0,-3,1,0,0,0,0,0,0
Josh Allen,BUF,15,26,177,1,2,0,0,38,59.3,4,13,1,6,0,0,0,0,0,1,1
James Cook,BUF,0,0,0,0,0,0,0,0,,12,109,0,42,2,2,11,0,8,2,1
Latavius Murray,BUF,0,0,0,0,0,0,0,0,,9,68,1,21,3,2,1,0,2,0,0
Ty Johnson,BUF,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,56,0,38,0,0
Dalton Kincaid,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,51,1,22,0,0
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,34,0,14,0,0
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,24,0,24,0,0
Deonte Harty,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
