Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chase McLaughlin,TAM,2,2,2,2,0,0,,0
Jake Camarda,TAM,,,,,4,208,52.0,63
Matt Gay,IND,3,3,2,3,0,0,,0
Rigoberto Sanchez,IND,,,,,2,94,47.0,53
