Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Mason Crosby,GNB,2,2,4,4,0,0,,0
Pat O'Donnell,GNB,,,,,1,46,46.0,46
Jason Sanders,MIA,2,2,2,3,0,0,,0
Thomas Morstead,MIA,,,,,1,46,46.0,46
