Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ryan Succop,TAM,5,7,,1,0,0,,0
Bradley Pinion,TAM,,,,,3,132,44.0,49
Matt Prater,DET,1,1,,,0,0,,0
Jack Fox,DET,,,,,8,382,47.8,56
