Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ka'imi Fairbairn,HOU,4,4,3,4,0,0,,
Trevor Daniel,HOU,,,,,5,207,41.4,51
Adam Vinatieri,IND,2,2,2,2,0,0,,
Rigoberto Sanchez,IND,,,,,5,220,44.0,57
