Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Tyler Ervin,HOU,3,56,18.7,0,23,2,20,10.0,0,15
Alfred Blue,HOU,1,13,13.0,0,13,0,0,,0,0
Chester Rogers,IND,0,0,,0,0,1,19,19.0,0,19
Zach Pascal,IND,2,32,16.0,0,20,0,0,,0,0
