Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cairo Santos,CHI,1,1,,,0,0,,0
Trenton Gill,CHI,,,,,3,126,42.0,47
Cameron Dicker,LAC,3,3,3,3,0,0,,0
JK Scott,LAC,,,,,2,88,44.0,63
