Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Phil Dawson,ARI,2,2,1,2,0,0,,
Andy Lee,ARI,,,,,4,184,46.0,57
Matt Prater,DET,2,2,1,1,4,139,34.8,47
Kasey Redfern,DET,,,,,1,50,50.0,50
