Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chris Boswell,PIT,2,2,1,1,0,0,,0
Pressley Harvin III,PIT,,,,,3,102,34.0,45
Mason Crosby,GNB,3,3,2,2,0,0,,0
Corey Bojorquez,GNB,,,,,3,138,46.0,57
