Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Mason Crosby,GNB,1,2,4,7,0,0,,0
Corey Bojorquez,GNB,,,,,2,67,33.5,36
Evan McPherson,CIN,2,2,,2,0,0,,0
Kevin Huber,CIN,,,,,5,194,38.8,46
