Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Zuerlein,LAR,3,3,3,4,0,0,,0
Johnny Hekker,LAR,,,,,3,144,48.0,71
Joey Slye,CAR,3,3,2,3,0,0,,0
Michael Palardy,CAR,,,,,4,193,48.3,58
