Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Joseph,MIN,3,3,2,2,0,0,,0
Jordan Berry,MIN,,,,,3,137,45.7,55
Dustin Hopkins,LAC,2,2,2,2,0,0,,0
Ty Long,LAC,,,,,5,242,48.4,59
