Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Robbie Gould,SFO,2,2,1,2,0,0,,0
Mitch Wishnowsky,SFO,,,,,2,90,45.0,45
Justin Tucker,BAL,2,2,2,2,0,0,,0
Sam Koch,BAL,,,,,2,103,51.5,62
