Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Myers,SEA,5,5,,1,0,0,,0
Brandon Aubrey,DAL,3,3,4,4,0,0,,0
