Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Tyreek Hill,KAN,0,0,,0,0,1,0,0.0,0,0
Mecole Hardman,KAN,2,45,22.5,0,27,0,0,,0,0
Tyler Ervin,JAX,2,38,19.0,0,21,0,0,,0,0
