Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kaelin Clay,CAR,0,0,,0,0,3,20,6.7,0,9
Fozzy Whittaker,CAR,2,42,21.0,0,23,0,0,,0,0
Tommylee Lewis,NOR,0,0,,0,0,2,5,2.5,0,3
