Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Mecole Hardman,KAN,0,3,,0,3,1,13,13.0,0,13
Byron Pringle,KAN,3,46,15.3,0,33,0,0,,0,0
Michael Burton,KAN,1,9,9.0,0,9,0,0,,0,0
Mike Hughes,KAN,1,25,25.0,0,25,0,0,,0,0
Devin Duvernay,BAL,0,0,,0,0,1,16,16.0,0,16
