Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Corey Bojorquez,GNB,,,,,4,176,44.0,59
Mason Crosby,GNB,,,1,1,0,0,,0
Aldrick Rosas,NOR,5,5,1,1,0,0,,0
Blake Gillikin,NOR,,,,,2,103,51.5,58
