Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Matt Ammendola,NYJ,1,1,2,3,0,0,,0
Braden Mann,NYJ,,,,,4,156,39.0,44
Ka'imi Fairbairn,HOU,2,2,,1,0,0,,0
Cameron Johnston,HOU,,,,,5,236,47.2,56
