Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Phil Dawson,ARI,1,1,1,2,0,0,,
Andy Lee,ARI,,,,,5,246,49.2,60
Michael Badgley,LAC,6,6,1,1,0,0,,
Donnie Jones,LAC,,,,,2,105,52.5,53
