Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Christian Kirk,ARI,0,0,,0,0,1,26,26.0,0,26
T.J. Logan,ARI,5,126,25.2,0,33,0,0,,0,0
Chase Edmonds,ARI,1,13,13.0,0,13,0,0,,0,0
Desmond King,LAC,3,87,29.0,0,40,2,28,14.0,0,23
