Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Giorgio Tavecchio,OAK,1,1,1,1,0,0,,
Marquette King,OAK,,,,,7,369,52.7,61
Dustin Hopkins,WAS,3,3,2,3,0,0,,
Tress Way,WAS,,,,,5,221,44.2,58
