Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
D.J. Moore,CAR,0,0,,0,0,1,1,1.0,0,1
Curtis Samuel,CAR,2,37,18.5,0,20,0,0,,0,0
Greg Stroman,WAS,0,0,,0,0,1,10,10.0,0,10
Kapri Bibbs,WAS,1,18,18.0,0,18,0,0,,0,0
Jeremy Sprinkle,WAS,1,6,6.0,0,6,0,0,,0,0
