Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jake Elliott,PHI,4,4,2,2,0,0,,
Donnie Jones,PHI,,,,,4,187,46.8,49
Aldrick Rosas,NYG,2,3,1,2,0,0,,
Brad Wing,NYG,,,,,2,74,37.0,40
