Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Robbie Gould,SFO,1,1,1,2,0,0,,
Bradley Pinion,SFO,,,,,8,364,45.5,57
Jake Elliott,PHI,1,3,2,2,0,0,,
Donnie Jones,PHI,,,,,6,275,45.8,50
