Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jake Elliott,PHI,2,2,1,2,0,0,,0
Brett Kern,PHI,,,,,2,90,45.0,50
Cairo Santos,CHI,2,3,,,0,0,,0
Trenton Gill,CHI,,,,,6,252,42.0,56
