Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Dan Bailey,MIN,2,2,4,4,0,0,,0
Britton Colquitt,MIN,,,,,1,57,57.0,57
Aldrick Rosas,NYG,1,1,1,1,0,0,,0
Riley Dixon,NYG,,,,,3,134,44.7,56
