Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Olamide Zaccheaus,ATL,0,0,,0,0,1,17,17.0,0,17
Cordarrelle Patterson,ATL,2,43,21.5,0,24,0,0,,0,0
Jevon Holland,MIA,0,0,,0,0,2,16,8.0,0,16
Myles Gaskin,MIA,2,29,14.5,0,16,0,0,,0,0
