Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Justin Tucker,BAL,3,3,2,3,0,0,,0
Jordan Stout,BAL,,,,,4,210,52.5,57
Ryan Succop,TAM,1,1,3,3,0,0,,0
Jake Camarda,TAM,,,,,5,267,53.4,66
