Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kalif Raymond,DET,0,0,,0,0,1,10,10.0,0,10
Godwin Igwebuike,DET,2,54,27.0,0,33,0,0,,0,0
Amari Rodgers,GNB,0,0,,0,0,1,2,2.0,0,2
Kylin Hill,GNB,2,60,30.0,0,41,0,0,,0,0
