Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Matt Prater,ARI,2,2,2,2,0,0,,0
Andy Lee,ARI,,,,,3,139,46.3,61
Greg Joseph,MIN,4,5,,1,0,0,,0
Ryan Wright,MIN,,,,,5,233,46.6,58
