Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cameron Dicker,LAC,3,3,2,2,0,0,,0
JK Scott,LAC,,,,,8,364,45.5,54
Thomas Morstead,NYJ,,,,,7,352,50.3,59
Greg Zuerlein,NYJ,,,2,2,0,0,,0
