Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jake Elliott,PHI,3,3,,1,0,0,,0
Arryn Siposs,PHI,,,,,3,149,49.7,52
Ka'imi Fairbairn,HOU,2,2,1,1,0,0,,0
Cameron Johnston,HOU,,,,,4,208,52.0,67
